"distribution_id","accession_no","customer_id","di_user_id","request_date","supplied_date","packet_type","quantity_supplied","purpose","remarks","stored_date"
"319","BTNC2075","319","3",,,"Characterization","12","Characterization",,"05-Apr-2017"
"320","BTNC2103","320","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"321","BTNC2109","321","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"322","BTNC2110","322","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"323","BTNC2157","323","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"324","BTNC216","324","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"325","BTNC2168","325","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"326","BTNC2169","326","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"327","BTNC2179","327","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"328","BTNC218","328","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"329","BTNC2180","329","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"330","BTNC2181","330","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"331","BTNC2182","331","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"332","BTNC219","332","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"333","BTNC2195","333","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"334","BTNC2198","334","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"335","BTNC220","335","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"336","BTNC2208","336","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"337","BTNC221","337","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"338","BTNC2271","338","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"339","BTNC2322","339","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"340","BTNC2326","340","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"341","BTNC2327","341","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"342","BTNC2328","342","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"343","BTNC2329","343","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"344","BTNC2330","344","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"345","BTNC2330","345","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"346","BTNC2335","346","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"347","BTNC2341","347","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"348","BTNC2359","348","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"349","BTNC2362","349","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"350","BTNC248","350","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"351","BTNC26","351","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"352","BTNC265","352","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"353","BTNC279","353","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"354","BTNC295","354","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"355","BTNC30","355","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"356","BTNC301","356","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"357","BTNC304","357","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"358","BTNC308","358","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"359","BTNC309","359","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"360","BTNC323","360","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"361","BTNC33","361","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"362","BTNC343","362","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"363","BTNC347","363","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"364","BTNC362","364","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"365","BTNC363","365","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"366","BTNC364","366","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"367","BTNC38","367","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"368","BTNC380","368","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"369","BTNC383","369","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"370","BTNC403","370","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"371","BTNC41","371","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"372","BTNC43","372","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"373","BTNC44","373","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"374","BTNC45","374","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"375","BTNC58","375","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"376","BTNC60","376","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"377","BTNC61","377","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"378","BTNC62","378","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"379","BTNC918","379","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"380","BTNC924","380","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"381","BTNC925","381","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"382","BTNC960","382","3",,,"Characterization","30","Characterization",,"05-Apr-2017"
"383","BTNC961","383","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"384","BTNC963","384","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"385","BTNC964","385","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"386","BTNC965","386","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"387","BTNC977","387","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"388","BTNC979","388","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"389","BTNC980","389","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"390","BTNC981","390","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"391","BTNC984","391","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"392","BTNC986","392","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"393","BTNC987","393","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"394","BTNC999","394","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"395","BTNC1014","395","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"396","BTNC1015","396","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"397","BTNC1016","397","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"398","BTNC1018","398","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"399","BTNC1018","399","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"400","BTNC1032","400","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"401","BTNC1040","401","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"402","BTNC1080","402","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"403","BTNC1084","403","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"404","BTNC1087","404","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"405","BTNC1090","405","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"406","BTNC1097","406","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"407","BTNC1099","407","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"408","BTNC1102","408","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"409","BTNC119","409","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"410","BTNC1231","410","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"411","BTNC1237","411","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"412","BTNC1294","412","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"413","BTNC1298","413","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"414","BTNC134","414","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"415","BTNC1417","415","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"416","BTNC1436","416","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"417","BTNC1437","417","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"418","BTNC1438","418","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"419","BTNC1440","419","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"420","BTNC1446","420","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"421","BTNC1448","421","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"422","BTNC1449","422","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"423","BTNC1450","423","3",,,"User Sample","21","Characterization",,"06-Apr-2017"
"424","BTNC1450","424","3",,,"Characterization","9","Characterization",,"06-Apr-2017"
"425","BTNC1451","425","3",,,"Characterization","50","Characterization",,"06-Apr-2017"
"426","BTNC1452","426","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"427","BTNC1454","427","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"428","BTNC1456","428","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"429","BTNC1457","429","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"430","BTNC1458","430","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"431","BTNC1488","431","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"432","BTNC1489","432","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"433","BTNC1491","433","3",,,"User Sample","21","Characterization",,"06-Apr-2017"
"434","BTNC1491","434","3",,,"Characterization","9","Characterization",,"06-Apr-2017"
"435","BTNC150","435","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"436","BTNC1507","436","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"437","BTNC1575","437","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"438","BTNC1576","438","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"439","BTNC1580","439","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"440","BTNC1581","440","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"441","BTNC1582","441","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"442","BTNC1584","442","3",,,"Characterization","30","Characterization",,"06-Apr-2017"
"443","BTNC1587","443","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"444","BTNC1588","444","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"445","BTNC1594","445","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"446","BTNC1596","446","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"447","BTNC1599","447","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"448","BTNC1600","448","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"449","BTNC1879","449","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"450","BTNC2125","450","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"451","BTNC2315","451","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"452","BTNC316","452","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"453","BTNC2318","453","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"454","BTNC232","454","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"455","BTNC365","455","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"456","BTNC2365","456","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"457","BTNC2377","457","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"458","BTNC25","458","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"459","BTNC264","459","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"460","BTNC27","460","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"461","BTNC272","461","3",,,"User Sample","19","Characterization",,"07-Apr-2017"
"462","BTNC272","462","3",,,"Characterization","11","Characterization",,"07-Apr-2017"
"463","BTNC278","463","3",,,"User Sample","20","Characterization",,"07-Apr-2017"
"464","BTNC278","464","3",,,"Characterization","10","Characterization",,"07-Apr-2017"
"465","BTNC82","465","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"466","BTNC325","466","3",,,"User Sample","20","Characterization",,"07-Apr-2017"
"467","BTNC325","467","3",,,"Characterization","10","Characterization",,"07-Apr-2017"
"468","BTNC328","468","3",,,"User Sample","20","Characterization",,"07-Apr-2017"
"469","BTNC328","469","3",,,"Characterization","10","Characterization",,"07-Apr-2017"
"470","BTNC329","470","3",,,"User Sample","11","Characterization",,"07-Apr-2017"
"471","BTNC329","471","3",,,"Characterization","19","Characterization",,"07-Apr-2017"
"472","BTNC332","472","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"473","BTNC337","473","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"474","BTNC348","474","3",,,"User Sample","19","Characterization",,"07-Apr-2017"
"475","BTNC348","475","3",,,"Characterization","11","Characterization",,"07-Apr-2017"
"476","BTNC36","476","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"477","BTNC381","477","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"478","BTNC39","478","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"479","BTNC410","479","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"480","BTNC48","480","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"481","BTNC49","481","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"482","BTNC523","482","3",,,"User Sample","10","Characterization",,"07-Apr-2017"
"483","BTNC523","483","3",,,"Characterization","20","cha",,"07-Apr-2017"
"484","BTNC661","484","3",,,"Characterization","30","cha",,"07-Apr-2017"
"485","BTNC672","485","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"486","BTNC77","486","3",,,"User Sample","10","Characterization",,"07-Apr-2017"
"487","BTNC77","487","3",,,"Characterization","20","Characterization",,"07-Apr-2017"
"488","BTNC814","488","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"489","BTNC1011","489","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"490","BTNC1020","490","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"491","BTNC1021","491","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"492","BTNC1022","492","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"493","BTNC1024","493","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"494","BTNC2025","494","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"495","BTNC1026","495","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"496","BTNC1027","496","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"497","BTNC1029","497","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"498","BTNC1030","498","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"499","BTNC1033","499","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"500","BTNC1036","500","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"501","BTNC1037","501","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"502","BTNC1039","502","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"503","BTNC1042","503","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"504","BTNC1044","504","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"505","BTNC1045","505","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"506","BTNC1047","506","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"507","BTNC1079","507","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"508","BTNC1086","508","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"509","BTNC1089","509","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"510","BTNC1091","510","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"511","BTNC1093","511","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"512","BTNC1098","512","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"513","BTNC1103","513","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"514","BTNC1104","514","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"515","BTNC1561","515","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"516","BTNC1562","516","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"517","BTNC1563","517","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"518","BTNC1564","518","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"519","BTNC1565","519","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"520","BTNC1566","520","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"521","BTNC2302","521","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"522","BTNC2303","522","3",,,"Characterization","20","Characterization",,"07-Apr-2017"
"523","BTNC2304","523","3",,,"Characterization","30","Characterization",,"07-Apr-2017"
"524","BTNC2305","524","3",,,"Characterization","20","Characterization",,"07-Apr-2017"
