"field_id","donor_id","altitude","latitude","longitude","topography","soil_colour","soil_texture"
"639","639","770","26?57.80N","090?05.13E","SLopy","Black",
"640","640","770","26?57.80N","090?05.13E","SLopy","Black",
"641","641","770","26?57.80N","090?05.13E","SLopy","Black",
"642","642","770","26?57.80N","090?05.13E","SLopy","Black",
"643","643","770","26?57.80N","090?05.13E","Steep Slopy","Black",
"644","644","770","26?57.80N","090?05.13E","SLopy","Black",
"645","645","770","26?57.80N","090?05.13E","SLopy","Black",
"646","646","770","26?57.80N","090?05.13E","SLopy","Black",
"647","647","770","26?57.80N","090?05.13E","SLopy","Black",
"648","648","770","26?57.80N","090?05.13E","SLopy","Black",
"649","649","770","26?57.80N","090?05.13E","SLopy","Black",
"650","650","770","26?57.80N","090?05.13E","SLopy","Black",
"651","651","770","26?57.80N","090?05.13E","SLopy","Black",
"652","652","770","26?57.80N","090?05.13E","SLopy","Black",
"653","653","770","26?57.80N","090?05.13E","SLopy","Black",
"654","654","770","26?57.80N","090?05.13E","SLopy","Black",
"655","655","770","26?57.80N","090?05.13E","SLopy","Black",
"656","656","770","26?57.80N","090?05.13E","SLopy","Black",
"657","657","770","26?57.80N","090?05.13E","SLopy","Black",
"658","658","770","26?57.80N","090?05.13E","SLopy","Black",
"659","659","770","26?57.80N","090?05.13E","Slopy","Black",
"660","660","770","26?57.64N","090?05.13E","SLopy","Black","Loam"
"661","661","770","26?57.64N","090?05.13E","SLopy","Black",
"662","662","770","26?57.64N","090?05.13E","SLopy","Black",
"663","663","770","26?57.64N","090?05.13E","SLopy","Black",
"664","664","950","26?57.28N","090?05.36E","SLopy","Black",
"665","665","1400","26?57.17N","090?08.12E","SLopy","Black",
"666","666","1400","26?57.17N","090?08.12E","SLopy","Black",
"667","667","1400","26?57.17N","090?08.12E","SLopy","Black",
"668","668","1400","26?57.17N","090?08.12E","SLopy","Black",
"669","669","1400","26?57.17N","090?08.12E","SLopy","Black",
"670","670","1400","26?57.17N","090?08.12E","SLopy","Black",
"671","671","1400","26?57.17N","090?08.12E","SLopy","Black",
"672","672","1400","26?57.17N","090?08.12E","SLopy","Black",
"673","673","1450","26?57.02N","090?08.16E","SLopy","Black",
"674","674","1450","26?57.02N","090?08.16E","SLopy","Black",
"675","675","1450","26?57.02N","090?08.16E","SLopy","Black",
"676","676","1450","26?57.02N","090?08.16E","SLopy","Black",
"677","677","1450","26?57.02N","090?08.16E","SLopy","Black",
"678","678","1450","26?57.02N","090?08.16E","SLopy","Black",
"679","679","1450","26?57.02N","090?08.16E","SLopy","Black",
"680","680","1420","26?58.00N","090?08.23E","SLopy","Black",
"681","681","1420","26?58.00N","090?08.23E","SLopy","Black",
"682","682","0","26?57.77N","090?57.28E","SLopy","Black",
"683","683","0","26?57.77N","090?57.28E","SLopy","Black",
"684","684","0","26?57.77N","090?57.28E","SLopy","Black",
"685","685","0","26?57.77N","090?57.28E","SLopy","Black",
"686","686","0","26?57.77N","090?57.28E","SLopy","Black",
"687","687","1480","0","0","SLopy","Black",
"688","688","1480","0","0","SLopy","Black",
"689","689","1480","0","0","SLopy","Black",
"690","690","1120","0","0","SLopy","Black",
"691","691","0","0","0","SLopy",,
"692","692","2500","0","0","Plain or flat","Black",
"693","693","2060","0","0","Plain or flat","Black",
"694","694","2060","0","0","Plain or flat","Black",
"695","695","2500","0","0","Plain or flat","Black",
"696","696","2500","0","0","Plain or flat","Black",
"697","697","2500","0","0","Plain or flat","Black",
"698","698","2120","0","0","Plain or flat","Black",
"699","699","270","26?53.324N","091?41.806E","Plain or flat","Black",
"700","700","2100","0","0","SLopy","Black",
"701","701","2240","0","0","Plain or flat","Black",
"702","702","2240","0","0","Plain or flat","Black",
"703","703","2240","0","0","Plain or flat","Black",
"704","704","2240","0","0","Plain or flat","Black",
"705","705","2330","0","0","SLopy","Black",
"706","706","2330","0","0","SLopy","Black",
"707","707","2340","0","0","Plain or flat","Black",
"708","708","2340","0","0","Slopy","Black",
"709","709","2320","0","0","Plain or flat","Black",
"710","710","2420","0","0","Plain or flat","Black",
"711","711","2520","0","0","SLopy","Black",
"712","712","2520","0","0","SLopy","Black",
"713","713","2520","0","0","SLopy","Black",
"714","714","2520","0","0","SLopy","Black",
"715","715","2520","0","0","SLopy","Black",
"716","716","2520","0","0","SLopy","Black",
"717","717","2520","0","0","SLopy","Black",
"718","718","2520","0","0","SLopy","Black",
"719","719","2520","0","0","SLopy","Black",
"720","720","2620","0","0","SLopy","Black",
"721","721","2620","0","0","SLopy","Black",
"722","722","2620","0","0","SLopy","Black",
"723","723","2620","0","0","SLopy","Black",
"724","724","2620","0","0","SLopy","Black",
"725","725","2060","0","0","SLopy","Black",
"726","726","2700","0","0","SLopy","Black",
"727","727","2700","0","0","SLopy","Black",
"728","728","2700","0","0","SLopy","Black",
"729","729","2700","0","0","SLopy",,
"730","730","0","0","0","Plain or flat","Black",
"731","731","1500","0","0","Slopy","Black",
"732","732","1450","0","0","SLopy","Black",
"733","733","1450","0","0","Slopy","Black",
"734","734","1520","27?00.737N","090?36.042E","SLopy","Black",
"735","735","1520","27?00.737N","090?36.042E","SLopy","Black",
"736","736","1520","27?00.737N","090?36.042E","SLopy","Black",
"737","737","1520","27?00.737N","090?36.042E","SLopy","Black",
"738","738","1520","27?00.737N","090?36.042E","SLopy","Black",
"739","739","1520","27?00.737N","090?36.042E","SLopy","Black",
"740","740","1520","27?00.737N","090?36.042E","SLopy","Black",
"741","741","1500","27?00.771N","090?36.238E","SLopy","Black",
"742","742","1500","27?00.771N","090?36.238E","SLopy","Black",
"743","743","1500","27?00.771N","090?36.238E","SLopy","Black",
"744","744","1500","27?00.771N","090?36.238E","SLopy","Black",
"745","745","1500","27?00.697N","090?36.078E","SLopy","Black",
"746","746","1520","27?00.498N","090?35.873E","SLopy","Black",
"747","747","1520","27?00.498N","090?35.873E","SLopy","Black",
"748","748","1000","27?00.532N","090?32.557E","SLopy","Black",
"749","749","990","27?00.539N","090?32.666E","SLopy","Black",
"750","750","1100","27?00.527N","090?32.701E","SLopy","Black",
"751","751","1100","27?00.527N","090?32.701E","SLopy","Black",
"752","752","360","26?52.384N","090?15.579E","Plain or flat","Black",
"753","753","360","26?52.384N","090?15.579E","Plain or flat","Black",
"754","754","360","26?52.384N","090?15.579E","Plain or flat","Black",
"755","755","360","26?52.384N","090?15.579E","Plain or flat","Black",
"756","756","360","26?52.384N","090?15.579E","Plain or flat","Black",
"757","757","340","26?51.765N","090?14.878E","Plain or flat","Black",
"758","758","340","26?51.765N","090?14.878E","Plain or flat","Black",
"759","759","620","26?52.915N"," 090?14.641E","SLopy","Black",
"760","760","460","26?54.420 N","090?21.75E","Plain or flat","Black",
"761","761","460","26?54.420 N","090?21.75E","Plain or flat","Black",
"762","762","460","26?54.420 N","090?21.75E","Plain or flat","Black",
"763","763","1096","26?51.408N","090?18.170E","Plain or flat","Black",
"764","764","140","26?51.408 N","090?18.170E","Plain or flat","Black",
"765","765","1096","26?51.408 N","090?18.170E","Plain or flat","Black",
"766","766","3620","26?51.408 N","090?18.170E","Plain or flat","Black",
"767","767","0","0","0","Plain or flat","Black","Loam"
"768","768","0","0","0",,"Black",
"769","769","0","0","0","Plain or flat","Black",
"770","770","0","0","0","Plain or flat","Black",
"771","771","0","0","0","Plain or flat","Black",
"772","772","0","0","0","SLopy","Black","Sandyy loam"
"773","773","0","0","0","SLopy","Black","Sandyy loam"
"774","774","0","0","0","SLopy","Black","Sandyy loam"
"775","775","0","0","0","SLopy","Black","Sandyy Loam"
"776","776","0","0","0","SLopy","Black","Sandyy loam"
"777","777","0","0","0","SLopy","Black","Sandyy Loam"
"778","778","0","0","0","SLopy","Black","Sandyy Loam"
"779","779","0","0","0","SLopy","Black",
"780","780","0","0","0","SLopy","Black","Sandyy Loam"
"781","781","0","0","0",,"Black","Sandyy loam"
"782","782","0","0","0","Plain or flat","Black","Sandyy Loam"
"783","783","0","0","0","Plain or flat","Black","Sandyy Loam"
"784","784","0","0","0","Plain or flat","Black","Sandyy Loam"
"785","785","0","0","0",,,
"786","786","0","0","0",,,
"787","787","0","0","0",,,
"788","788","0","0","0",,,
"789","789","0","0","0",,,
"790","790","0","0","0",,,
"791","791","0","0","0",,,
"792","792","0","0","0",,,
"793","793","0","0","0",,,
"794","794","0","0","0",,,
"795","795","0","0","0",,,
"796","796","0","0","0",,,
"797","797","0","0","0",,,
"798","798","0","0","0",,,
"799","799","0","0","0",,,
"800","800","0","0","0",,,
"801","801","0","0","0",,,
"802","802","0","0","0",,,
"803","803","0","0","0","Undulating","Black","Sandyy loam"
"804","804","0","0","0",,,
"805","805","0","0","0",,,
"806","806","0","0","0",,,"Sandyy loam"
"807","807","0","0","0",,,
"808","808","0","0","0",,,
"809","809","0","0","0",,,
"810","810","2800","0","0",,"Black","Sandyy Loam"
"811","811","2800","0","0",,"Black",
"812","812","2800","0","0","SLopy",,
"813","813","2800","0","0","SLopy",,
"814","814","2800","0","0","SLopy",,
"815","815","0","0","0",,,
"816","816","0","0","0",,,
"817","817","0","0","0",,,
"818","818","0","0","0",,,
"819","819","1950","0","0",,,
"820","820","0","0","0",,,
"821","821","0","0","0",,,
"822","822","0","0","0",,,
"823","823","0","0","0",,,
"824","824","0","0","0",,,
"825","825","0","0","0",,,
"826","826","0","0","0",,,
"827","827","0","0","0",,,
"828","828","0","0","0",,,
"829","829","0","0","0",,,
"830","830","0","0","0",,,
"831","831","1800","0","0","SLopy","Black","Sandyy Loam"
"832","832","1800","0","0","SLopy","Black","Sandyy Loam"
"833","833","1800","0","0","SLopy","Black","Sandyy loam"
"834","834","1800","0","0","SLopy","Black","Sandyy Loam"
"835","835","1800","0","0","SLopy",,
"836","836","1825","27?24.666N","090?31.208E","SLopy",,
"837","837","1825","27?24.666N","090?31.208E","SLopy",,
"838","838","1825","27?24.666N","090?31.208E","SLopy",,
"839","839","1825","27?24.666N","090?31.208E","SLopy",,
"840","840","1825","27?24.666N","090?31.208E","SLopy",,
"841","841","1825","27?24.666N","090?31.208E","SLopy","Black",
"842","842","1825","27?24.666N","090?31.208E","SLopy",,
"843","843","1825","27?24.666N","090?31.208E","SLopy",,
"844","844","1825","27?24.666N","090?31.208E","SLopy",,
"845","845","1825","27?24.666N","090?31.208E","SLopy",,
"846","846","1825","27?24.666N","090?31.208E","SLopy",,
"847","847","1825","27?24.666N","090?31.208E","SLopy",,
"848","848","1825","27?24.666N","090?31.208E","SLopy",,"Sandyy Loam"
"849","849","1825","27?24.666N","090?31.208E","SLopy",,"Sandyy Loam"
"850","850","1825","27?24.666N","090?31.208E","SLopy",,"Sandyy Loam"
"851","851","1106","27?21.426N","090?33.866E","SLopy",,
"852","852","1106","27?21.426N","090?33.866E","SLopy",,"Stony"
"853","853","1106","27?21.426N","090?33.866E","Slopy",,"Stony"
"854","854","1106","27?21.426N","090?33.866E",,,
"855","855","1545","27?17.174N","090?36.460E",,,
"856","856","1545","27?17.174N","090?36.460E","SLopy","Nill",
"857","857","1545","27?17.174N","090?36.460E","SLopy",,
"858","858","1545","27?17.174N","090?36.460E","SLopy",,
"859","859","1545","27?17.174N","090?36.460E","SLopy",,
"860","860","1545","27?17.174N","090?36.460E","SLopy",,
"861","861","1545","27?17.174N","090?36.460E","SLopy",,
"862","862","0","0","0","SLopy",,
"863","863","0","0","0","SLopy",,
"864","864","0","0","0","SLopy",,
"865","865","0","0","0","SLopy",,
"866","866","0","0","0","SLopy",,
"867","867","1530","0","0",,,"Clay loam"
"868","868","1540","0","0",,,
"869","869","0","0","0",,"Black","Clay Loam"
"870","870","1713","27?18.900N","091?20.144E","SLopy",,
"871","871","1713","27?18.900N","091?20.144E","SLopy",,
"872","872","1656","27?18.55N","091?18.994E","SLopy",,
"873","873","1656","27?18.55N","091?18.994E","SLopy",,
"874","874","1692","27?18.922N","091?1.994E","SLopy","Black","Loam"
"875","875","1692","27?18.922N","091?1.994E","SLopy","Black","Loam"
"876","876","0","0","0",,"Black","Loam"
"877","877","0","0","0",,"Black","Loam"
"878","878","0","0","0",,"Black","Loam"
"879","879","0","0","0",,"Black","Loam"
"880","880","0","0","0",,"Black","Loam"
"881","881","0","0","0",,"Black","Loam"
"882","882","1006","27?17.817N","091?22.136E","SLopy","Black","Stony"
"883","883","1006","27?17.817N","091?22.136E","Slopy","Black","Stony"
"884","884","1006","27?17.817N","091?22.136E","Slopy","Black","Stony"
"885","885","1006","27?17.817N","091?22.136E","Slopy","Black","Stony"
"886","886","1006","27?17.817N","091?22.136E","SLopy","Black","Stony"
"887","887","1379","27?17.817N","091?22.136E",,,
"888","888","1435","27?17.817N","091?22.136E",,"Black","Stony"
"889","889","1435","27?17.817N","091?22.136E",,"Black","Stony"
"890","890","1200","27?17.817N","091?22.136E","SLopy","Reddish",
"891","891","1200","27?17.817N","091?22.136E","SLopy","Reddish",
"892","892","1200","27?17.817N","091?22.136E","SLopy","Reddish",
"893","893","1200","27?17.817N","091?22.136E","SLopy","Reddish",
"894","894","1288","27?11.970N","091?22.136E","SLopy","Black",
"895","895","1288","27?11.970N","091?22.136E","SLopy","Black",
"896","896","1288","27?11.970N","091?22.136E","Steep Slopy","Black",
"897","897","1388","27?11.932N","091?20.901E","SLopy","Black",
"898","898","1400","27?11.982N","091?20.905E","SLopy",,
"899","899","0","0","0",,"Black",
"900","900","1694","27?15.657N","091?21.981E",,,
"901","901","1694","27?15.657N","091?21.981E",,,
"902","902","1694","27?15.657N","091?21.981E",,,
"903","903","0","0","0",,,
"904","904","0","0","0",,,
"905","905","0","0","0",,,
"906","906","0","0","0",,,
"907","907","0","0","0",,,
"908","908","1176","27?15.657N","091?26.722E","SLopy",,"Sandyy Loam"
"909","909","1176","27?15.657N","091?26.722E",,,"Sandyy Loam"
"910","910","1176","27?15.657N","091?26.722E",,,"Sandyy Loam"
"911","911","1176","27?15.657N","091?26.722E",,,"Sandyy Loam"
"912","912","1176","27?15.657N","091?26.722E",,,"Sandyy Loam"
"913","913","1176","27?15.657N","091?26.722E",,,"Sandyy Loam"
"914","914","2130","27?18.862N","091?26.270E","SLopy",,
"915","915","2130","27?18.862N","091?26.270E","SLopy",,
"916","916","0","0","0",,"Reddish","Clay"
"917","917","0","0","0",,"Reddish","Clay"
"918","918","0","0","0",,"Reddish","Clay"
"919","919","1920","27?18.449N","091?26.188E",,,
"920","920","0","0","0",,,
"921","921","0","0","0",,,
"922","922","0","0","0",,,
"923","923","930","27?17.35N","091?08.924E","SLopy","Brown",
"924","924","930","27?17.35N","091?08.924E","SLopy","Brown",
"925","925","930","27?17.35N","091?08.924E",,,
"926","926","930","27?17.35N","091?08.924E",,,
"927","927","1300","27?18.127N","091?09.620E","SLopy","Black","Loam"
"928","928","1300","27?18.127N","091?09.620E","Slopy","Black","Loam"
"929","929","1300","27?18.127N","091?09.620E","Slopy","Black","Loam"
"930","930","1300","27?18.127N","091?09.620E","SLopy","Black","Loam"
"931","931","1300","27?18.127N","091?09.620E","SLopy","Black","Loam"
"932","932","0","0","0",,"Black","Loam"
"933","933","0","0","0",,"Black","Loam"
"934","934","1500","27?16.596N","191?13.122E","Slopy","Black","Loam"
"935","935","1500","27?16.596N","191?13.122E","SLopy","Black","Loam"
"936","936","1500","27?16.596N","91?13.122E","SLopy","Black","Loam"
"937","937","2014","27?15.306N","191?13.122E",,"Black","Loam"
"938","938","2014","27?15.306N","191?13.122E",,"Black","Loam"
"939","939","2014","27?15.306N","91?13.122E",,"Black","Loam"
"940","940","2014","27?15.306N","91?13.122E",,"Black","loamy"
"941","941","2014","27?15.306N","191?13.122E",,"Black","Loam"
"942","942","2014","27?15.306N","91?13.122E",,"Black","Loam"
"943","943","2014","27?15.306N","191?13.122E",,"Black","Loam"
"944","944","2014","27?15.306N","191?13.122E",,"Black","Loam"
"945","945","2014","27?15.306N","91?13.122E",,"Black","Loam"
"946","946","1905","27?15.568N","091?15.680E","SLopy",,"Sandyy Loam"
"947","947","1905","27?15.568N","091?15.680E","Slopy",,"Sandyy Loam"
"948","948","1905","27?15.568N","091?15.680E","SLopy",,"Sandyy Loam"
